file,bead_number,start_index,end_index,original_file_label,refined_label,Random Forest_Prediction,HistGradientBoosting_Prediction,Logistic Regression_Prediction,SVM_Prediction,XGBoost_Prediction,KNN_Prediction,Neural Network_Prediction
130519_BM4A1NE1T220808Y0189.csv,3,25889,29881,Weak Weld,Weak Weld,,,,,,,
130519_BM4A1NE1T220808Y0189.csv,4,41643,44969,Weak Weld,OK-like,OK,OK,Hot Melt,OK,OK,OK,OK
130519_BM4A1NE1T220808Y0189.csv,5,45162,48488,Weak Weld,OK-like,,,,,,,
130519_BM4A1NE1T220808Y0189.csv,6,48635,51961,Weak Weld,OK-like,,,,,,,
130519_BM4A1NE1T220808Y0189.csv,7,63703,65177,Weak Weld,Weak Weld,,,,,,,
130519_BM4A1NE1T220808Y0189.csv,8,65321,66796,Weak Weld,Weak Weld,,,,,,,
130519_BM4A1NE1T220808Y0189.csv,9,66954,68429,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld
130519_BM4A1NE1T220808Y0189.csv,10,68571,70045,Weak Weld,Weak Weld,,,,,,,
130519_BM4A1NE1T220808Y0189.csv,11,81362,82836,Weak Weld,Weak Weld,OK,OK,Poor Appearance,OK,OK,OK,OK
130519_BM4A1NE1T220808Y0189.csv,12,82982,84457,Weak Weld,OK-like,OK,OK,OK,OK,OK,OK,OK
130519_BM4A1NE1T220808Y0189.csv,13,84628,86103,Weak Weld,OK-like,,,,,,,
130519_BM4A1NE1T220808Y0189.csv,14,86252,87726,Weak Weld,OK-like,,,,,,,
130519_BM4A1NE1T220808Y0189.csv,15,87886,89360,Weak Weld,OK-like,,,,,,,
130519_BM4A1NE1T220808Y0189.csv,16,89505,90979,Weak Weld,OK-like,,,,,,,
130519_BM4A1NE1T220808Y0189.csv,17,102907,104382,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,OK,OK
130519_BM4A1NE1T220808Y0189.csv,18,104534,106009,Weak Weld,Weak Weld,OK,Weak Weld,Weak Weld,Weak Weld,Weak Weld,OK,OK
130519_BM4A1NE1T220808Y0189.csv,19,106167,107641,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld
130519_BM4A1NE1T220808Y0189.csv,20,107802,109276,Weak Weld,Weak Weld,Weak Weld,OK,Weak Weld,Weak Weld,Weak Weld,OK,Weak Weld
130519_BM4A1NE1T220808Y0189.csv,21,109457,110931,Weak Weld,Weak Weld,OK,OK,Weak Weld,Weak Weld,Weak Weld,OK,OK
130519_BM4A1NE1T220808Y0189.csv,22,111090,112564,Weak Weld,Weak Weld,,,,,,,
130519_BM4A1NE1T220808Y0189.csv,23,124624,126098,Weak Weld,Weak Weld,OK,OK,Hot Melt,Hot Melt,OK,OK,OK
130519_BM4A1NE1T220808Y0189.csv,24,126256,127730,Weak Weld,OK-like,,,,,,,
130519_BM4A1NE1T220808Y0189.csv,25,127890,129364,Weak Weld,OK-like,,,,,,,
130519_BM4A1NE1T220808Y0189.csv,26,129509,130984,Weak Weld,Weak Weld,OK,OK,Hot Melt,OK,OK,OK,OK
130519_BM4A1NE1T220808Y0189.csv,27,131129,132604,Weak Weld,OK-like,OK,OK,OK,OK,OK,OK,OK
130519_BM4A1NE1T220808Y0189.csv,28,132755,134229,Weak Weld,OK-like,,,,,,,
130519_BM4A1NE1T220808Y0189.csv,29,134409,135883,Weak Weld,OK-like,,,,,,,
130519_BM4A1NE1T220808Y0189.csv,30,136043,137517,Weak Weld,Weak Weld,,,,,,,
130519_BM4A1NE1T220808Y0189.csv,31,137663,139137,Weak Weld,Weak Weld,OK,OK,OK,OK,OK,OK,OK
130519_BM4A1NE1T220808Y0189.csv,32,150894,154220,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Poor Appearance,Weak Weld,Weak Weld,Weak Weld,Weak Weld
130519_BM4A1NE1T220808Y0189.csv,33,154374,157700,Weak Weld,Weak Weld,,,,,,,
130519_BM4A1NE1T220808Y0189.csv,34,169283,172609,Weak Weld,OK-like,OK,OK,Hot Melt,OK,OK,OK,OK
130519_BM4A1NE1T220808Y0189.csv,35,172757,176083,Weak Weld,OK-like,,,,,,,
210813_BM4A2NE1T220808Y0497_NG.csv,1,17081,21074,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Poor Appearance,Weak Weld,Weak Weld,Weak Weld,Weak Weld
210813_BM4A2NE1T220808Y0497_NG.csv,2,21265,25257,Weak Weld,Weak Weld,,,,,,,
210813_BM4A2NE1T220808Y0497_NG.csv,3,25403,29396,Weak Weld,Weak Weld,,,,,,,
210813_BM4A2NE1T220808Y0497_NG.csv,4,40861,44187,Weak Weld,OK-like,OK,OK,Hot Melt,OK,OK,OK,OK
210813_BM4A2NE1T220808Y0497_NG.csv,5,44371,47697,Weak Weld,OK-like,,,,,,,
210813_BM4A2NE1T220808Y0497_NG.csv,6,47854,51180,Weak Weld,OK-like,,,,,,,
210813_BM4A2NE1T220808Y0497_NG.csv,7,62656,64130,Weak Weld,Weak Weld,,,,,,,
210813_BM4A2NE1T220808Y0497_NG.csv,8,64276,65751,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld
210813_BM4A2NE1T220808Y0497_NG.csv,9,65899,67373,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld
210813_BM4A2NE1T220808Y0497_NG.csv,10,67534,69009,Weak Weld,Weak Weld,,,,,,,
210813_BM4A2NE1T220808Y0497_NG.csv,11,80582,82056,Weak Weld,Weak Weld,,,,,,,
210813_BM4A2NE1T220808Y0497_NG.csv,12,82209,83683,Weak Weld,Weak Weld,,,,,,,
210813_BM4A2NE1T220808Y0497_NG.csv,13,83835,85309,Weak Weld,Weak Weld,OK,OK,OK,OK,OK,OK,OK
210813_BM4A2NE1T220808Y0497_NG.csv,14,85456,86931,Weak Weld,OK-like,,,,,,,
210813_BM4A2NE1T220808Y0497_NG.csv,15,87073,88547,Weak Weld,OK-like,,,,,,,
210813_BM4A2NE1T220808Y0497_NG.csv,16,88692,90166,Weak Weld,OK-like,OK,OK,OK,OK,OK,OK,OK
210813_BM4A2NE1T220808Y0497_NG.csv,17,101302,102776,Weak Weld,Weak Weld,,,,,,,
210813_BM4A2NE1T220808Y0497_NG.csv,18,102929,104403,Weak Weld,Weak Weld,,,,,,,
210813_BM4A2NE1T220808Y0497_NG.csv,19,104551,106025,Weak Weld,Weak Weld,OK,Weak Weld,Weak Weld,Weak Weld,Weak Weld,OK,OK
210813_BM4A2NE1T220808Y0497_NG.csv,20,106185,107659,Weak Weld,Weak Weld,,,,,,,
210813_BM4A2NE1T220808Y0497_NG.csv,21,107838,109312,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,OK,OK,OK
210813_BM4A2NE1T220808Y0497_NG.csv,22,109463,110938,Weak Weld,Weak Weld,,,,,,,
210813_BM4A2NE1T220808Y0497_NG.csv,23,122417,123891,Weak Weld,Weak Weld,OK,OK,Hot Melt,Hot Melt,OK,OK,OK
210813_BM4A2NE1T220808Y0497_NG.csv,24,124039,125513,Weak Weld,OK-like,,,,,,,
210813_BM4A2NE1T220808Y0497_NG.csv,25,125658,127133,Weak Weld,Weak Weld,OK,OK,Hot Melt,OK,OK,OK,OK
210813_BM4A2NE1T220808Y0497_NG.csv,26,127280,128754,Weak Weld,Weak Weld,,,,,,,
210813_BM4A2NE1T220808Y0497_NG.csv,27,128896,130370,Weak Weld,OK-like,OK,OK,OK,OK,OK,OK,OK
210813_BM4A2NE1T220808Y0497_NG.csv,28,130527,132001,Weak Weld,OK-like,,,,,,,
210813_BM4A2NE1T220808Y0497_NG.csv,29,132178,133652,Weak Weld,OK-like,,,,,,,
210813_BM4A2NE1T220808Y0497_NG.csv,30,133805,135279,Weak Weld,Weak Weld,,,,,,,
210813_BM4A2NE1T220808Y0497_NG.csv,31,135424,136898,Weak Weld,OK-like,,,,,,,
210813_BM4A2NE1T220808Y0497_NG.csv,32,148362,151688,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld
210813_BM4A2NE1T220808Y0497_NG.csv,33,151832,155158,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Hot Melt,Weak Weld,Weak Weld,Weak Weld,Weak Weld
210813_BM4A2NE1T220808Y0497_NG.csv,34,167212,170539,Weak Weld,OK-like,OK,OK,Hot Melt,OK,OK,OK,OK
210813_BM4A2NE1T220808Y0497_NG.csv,35,170696,174023,Weak Weld,OK-like,OK,OK,Hot Melt,OK,OK,OK,OK
190620_BM4A2NE1T220913Y0174.csv,1,10453,13779,Poor Appearance,Poor Appearance,Hot Melt,Poor Appearance,Hot Melt,Hot Melt,Hot Melt,Hot Melt,Hot Melt
190620_BM4A2NE1T220913Y0174.csv,2,13971,17297,Poor Appearance,Poor Appearance,,,,,,,
190620_BM4A2NE1T220913Y0174.csv,3,17450,20776,Poor Appearance,Poor Appearance,,,,,,,
190620_BM4A2NE1T220913Y0174.csv,4,41113,44440,Poor Appearance,OK-like,OK,OK,Hot Melt,OK,OK,OK,OK
190620_BM4A2NE1T220913Y0174.csv,5,44621,47947,Poor Appearance,OK-like,,,,,,,
190620_BM4A2NE1T220913Y0174.csv,6,48102,51428,Poor Appearance,OK-like,OK,OK,Hot Melt,OK,OK,OK,OK
190620_BM4A2NE1T220913Y0174.csv,7,61966,63440,Poor Appearance,Poor Appearance,,,,,,,
190620_BM4A2NE1T220913Y0174.csv,8,63586,65061,Poor Appearance,Poor Appearance,Hot Melt,Hot Melt,Poor Appearance,Hot Melt,Hot Melt,Hot Melt,Hot Melt
190620_BM4A2NE1T220913Y0174.csv,9,65210,66684,Poor Appearance,Poor Appearance,Hot Melt,Hot Melt,Poor Appearance,Hot Melt,Hot Melt,Hot Melt,Hot Melt
190620_BM4A2NE1T220913Y0174.csv,10,66844,68318,Poor Appearance,Poor Appearance,,,,,,,
190620_BM4A2NE1T220913Y0174.csv,11,78519,79993,Poor Appearance,Poor Appearance,,,,,,,
190620_BM4A2NE1T220913Y0174.csv,12,80142,81616,Poor Appearance,OK-like,OK,OK,OK,OK,OK,OK,OK
190620_BM4A2NE1T220913Y0174.csv,13,81763,83237,Poor Appearance,Poor Appearance,OK,OK,OK,Hot Melt,OK,OK,OK
190620_BM4A2NE1T220913Y0174.csv,14,83384,84859,Poor Appearance,Poor Appearance,,,,,,,
190620_BM4A2NE1T220913Y0174.csv,15,85001,86475,Poor Appearance,OK-like,,,,,,,
190620_BM4A2NE1T220913Y0174.csv,16,86619,88093,Poor Appearance,OK-like,OK,OK,Hot Melt,OK,OK,OK,OK
190620_BM4A2NE1T220913Y0174.csv,17,99439,100913,Poor Appearance,Poor Appearance,,,,,,,
190620_BM4A2NE1T220913Y0174.csv,18,101068,102542,Poor Appearance,Poor Appearance,Hot Melt,Hot Melt,Hot Melt,Hot Melt,Hot Melt,Hot Melt,Hot Melt
190620_BM4A2NE1T220913Y0174.csv,19,102690,104164,Poor Appearance,Poor Appearance,Hot Melt,Poor Appearance,Poor Appearance,Hot Melt,Hot Melt,Hot Melt,Hot Melt
190620_BM4A2NE1T220913Y0174.csv,20,104325,105799,Poor Appearance,Poor Appearance,Hot Melt,Hot Melt,Poor Appearance,Hot Melt,Hot Melt,Hot Melt,Hot Melt
190620_BM4A2NE1T220913Y0174.csv,21,105977,107451,Poor Appearance,Poor Appearance,Hot Melt,Hot Melt,Hot Melt,Hot Melt,Hot Melt,Hot Melt,Hot Melt
190620_BM4A2NE1T220913Y0174.csv,22,107602,109077,Poor Appearance,Poor Appearance,,,,,,,
190620_BM4A2NE1T220913Y0174.csv,23,120696,122171,Poor Appearance,Poor Appearance,OK,Poor Appearance,Hot Melt,Hot Melt,Hot Melt,Weak Weld,Hot Melt
190620_BM4A2NE1T220913Y0174.csv,24,122319,123793,Poor Appearance,Poor Appearance,,,,,,,
190620_BM4A2NE1T220913Y0174.csv,25,123940,125415,Poor Appearance,Poor Appearance,OK,Poor Appearance,Poor Appearance,Hot Melt,Poor Appearance,OK,OK
190620_BM4A2NE1T220913Y0174.csv,26,125559,127033,Poor Appearance,Poor Appearance,,,,,,,
190620_BM4A2NE1T220913Y0174.csv,27,127176,128650,Poor Appearance,OK-like,,,,,,,
190620_BM4A2NE1T220913Y0174.csv,28,128794,130269,Poor Appearance,OK-like,OK,OK,OK,OK,OK,OK,OK
190620_BM4A2NE1T220913Y0174.csv,29,130445,131919,Poor Appearance,Poor Appearance,OK,Weak Weld,Hot Melt,OK,Weak Weld,OK,OK
190620_BM4A2NE1T220913Y0174.csv,30,132072,133546,Poor Appearance,OK-like,,,,,,,
190620_BM4A2NE1T220913Y0174.csv,31,133691,135165,Poor Appearance,OK-like,OK,OK,OK,OK,OK,OK,OK
190620_BM4A2NE1T220913Y0174.csv,32,147092,150418,Poor Appearance,Poor Appearance,Hot Melt,Poor Appearance,Poor Appearance,Hot Melt,Hot Melt,Poor Appearance,Hot Melt
190620_BM4A2NE1T220913Y0174.csv,33,150580,153906,Poor Appearance,Poor Appearance,,,,,,,
190620_BM4A2NE1T220913Y0174.csv,34,165617,168943,Poor Appearance,OK-like,,,,,,,
190620_BM4A2NE1T220913Y0174.csv,35,169097,172423,Poor Appearance,OK-like,,,,,,,
000935_BM4A1NE1T220808Y0631.csv,1,9330,13322,Poor Appearance,Poor Appearance,,,,,,,
000935_BM4A1NE1T220808Y0631.csv,2,13506,17499,Poor Appearance,Poor Appearance,,,,,,,
000935_BM4A1NE1T220808Y0631.csv,3,17646,21638,Poor Appearance,Poor Appearance,,,,,,,
000935_BM4A1NE1T220808Y0631.csv,4,41516,44842,Poor Appearance,OK-like,,,,,,,
000935_BM4A1NE1T220808Y0631.csv,5,45027,48353,Poor Appearance,OK-like,,,,,,,
000935_BM4A1NE1T220808Y0631.csv,6,48505,51831,Poor Appearance,OK-like,OK,OK,Hot Melt,OK,OK,OK,OK
000935_BM4A1NE1T220808Y0631.csv,7,63726,65201,Poor Appearance,Poor Appearance,OK,OK,Weak Weld,Weak Weld,OK,Weak Weld,OK
000935_BM4A1NE1T220808Y0631.csv,8,65346,66820,Poor Appearance,Poor Appearance,,,,,,,
000935_BM4A1NE1T220808Y0631.csv,9,66969,68443,Poor Appearance,Poor Appearance,Weak Weld,OK,Weak Weld,Weak Weld,OK,Weak Weld,Weak Weld
000935_BM4A1NE1T220808Y0631.csv,10,68604,70078,Poor Appearance,Poor Appearance,,,,,,,
000935_BM4A1NE1T220808Y0631.csv,11,82727,84201,Poor Appearance,OK-like,,,,,,,
000935_BM4A1NE1T220808Y0631.csv,12,84356,85831,Poor Appearance,Poor Appearance,OK,OK,OK,OK,OK,OK,OK
000935_BM4A1NE1T220808Y0631.csv,13,85992,87467,Poor Appearance,OK-like,,,,,,,
000935_BM4A1NE1T220808Y0631.csv,14,87617,89091,Poor Appearance,Poor Appearance,OK,OK,Hot Melt,OK,OK,OK,OK
000935_BM4A1NE1T220808Y0631.csv,15,89253,90727,Poor Appearance,OK-like,,,,,,,
000935_BM4A1NE1T220808Y0631.csv,16,90872,92346,Poor Appearance,OK-like,,,,,,,
000935_BM4A1NE1T220808Y0631.csv,17,104168,105642,Poor Appearance,Poor Appearance,,,,,,,
000935_BM4A1NE1T220808Y0631.csv,18,105795,107269,Poor Appearance,Poor Appearance,,,,,,,
000935_BM4A1NE1T220808Y0631.csv,19,107418,108892,Poor Appearance,Poor Appearance,,,,,,,
000935_BM4A1NE1T220808Y0631.csv,20,109052,110526,Poor Appearance,Poor Appearance,,,,,,,
000935_BM4A1NE1T220808Y0631.csv,21,110705,112179,Poor Appearance,Poor Appearance,OK,OK,Weak Weld,Weak Weld,OK,OK,OK
000935_BM4A1NE1T220808Y0631.csv,22,112341,113815,Poor Appearance,Poor Appearance,OK,OK,Weak Weld,Weak Weld,OK,OK,OK
000935_BM4A1NE1T220808Y0631.csv,23,125660,127134,Poor Appearance,Poor Appearance,OK,OK,Hot Melt,Hot Melt,OK,OK,OK
000935_BM4A1NE1T220808Y0631.csv,24,127283,128757,Poor Appearance,Poor Appearance,,,,,,,
000935_BM4A1NE1T220808Y0631.csv,25,128901,130376,Poor Appearance,Poor Appearance,,,,,,,
000935_BM4A1NE1T220808Y0631.csv,26,130523,131997,Poor Appearance,Poor Appearance,,,,,,,
000935_BM4A1NE1T220808Y0631.csv,27,132139,133613,Poor Appearance,OK-like,OK,OK,OK,OK,OK,OK,OK
000935_BM4A1NE1T220808Y0631.csv,28,133758,135232,Poor Appearance,OK-like,OK,OK,OK,OK,OK,OK,OK
000935_BM4A1NE1T220808Y0631.csv,29,135409,136883,Poor Appearance,OK-like,OK,OK,OK,OK,OK,OK,OK
000935_BM4A1NE1T220808Y0631.csv,30,137036,138510,Poor Appearance,OK-like,,,,,,,
000935_BM4A1NE1T220808Y0631.csv,31,138655,140129,Poor Appearance,OK-like,OK,OK,Hot Melt,OK,OK,OK,OK
000935_BM4A1NE1T220808Y0631.csv,32,151858,155184,Poor Appearance,Poor Appearance,OK,OK,Weak Weld,Weak Weld,OK,OK,Weak Weld
000935_BM4A1NE1T220808Y0631.csv,33,155346,158673,Poor Appearance,Poor Appearance,OK,Hot Melt,Poor Appearance,Weak Weld,OK,OK,OK
000935_BM4A1NE1T220808Y0631.csv,34,167619,170945,Poor Appearance,OK-like,,,,,,,
000935_BM4A1NE1T220808Y0631.csv,35,171104,174430,Poor Appearance,OK-like,,,,,,,
170807_BM4A2NE1T220928Y0379_FAIL.csv,1,9084,12410,Hot Melt,Hot Melt,Hot Melt,Hot Melt,Hot Melt,Hot Melt,Hot Melt,Hot Melt,Hot Melt
170807_BM4A2NE1T220928Y0379_FAIL.csv,2,12601,15927,Hot Melt,Hot Melt,Hot Melt,Hot Melt,Poor Appearance,Hot Melt,Hot Melt,Hot Melt,Hot Melt
170807_BM4A2NE1T220928Y0379_FAIL.csv,3,16080,19406,Hot Melt,Hot Melt,,,,,,,
170807_BM4A2NE1T220928Y0379_FAIL.csv,4,38128,41455,Hot Melt,OK-like,,,,,,,
170807_BM4A2NE1T220928Y0379_FAIL.csv,5,41641,44967,Hot Melt,Hot Melt,,,,,,,
170807_BM4A2NE1T220928Y0379_FAIL.csv,6,45118,48444,Hot Melt,OK-like,OK,OK,OK,OK,OK,OK,OK
170807_BM4A2NE1T220928Y0379_FAIL.csv,7,60967,62442,Hot Melt,Hot Melt,,,,,,,
170807_BM4A2NE1T220928Y0379_FAIL.csv,8,62589,64063,Hot Melt,Hot Melt,Hot Melt,Poor Appearance,Poor Appearance,Hot Melt,Hot Melt,Hot Melt,Hot Melt
170807_BM4A2NE1T220928Y0379_FAIL.csv,9,64211,65686,Hot Melt,Hot Melt,,,,,,,
170807_BM4A2NE1T220928Y0379_FAIL.csv,10,65847,67321,Hot Melt,Hot Melt,,,,,,,
170807_BM4A2NE1T220928Y0379_FAIL.csv,11,78756,80230,Hot Melt,OK-like,,,,,,,
170807_BM4A2NE1T220928Y0379_FAIL.csv,12,80383,81857,Hot Melt,OK-like,,,,,,,
170807_BM4A2NE1T220928Y0379_FAIL.csv,13,82002,83476,Hot Melt,Hot Melt,OK,OK,OK,OK,OK,OK,OK
170807_BM4A2NE1T220928Y0379_FAIL.csv,14,83623,85097,Hot Melt,Hot Melt,,,,,,,
170807_BM4A2NE1T220928Y0379_FAIL.csv,15,85259,86733,Hot Melt,OK-like,OK,OK,OK,OK,OK,OK,OK
170807_BM4A2NE1T220928Y0379_FAIL.csv,16,86878,88352,Hot Melt,OK-like,,,,,,,
170807_BM4A2NE1T220928Y0379_FAIL.csv,17,98262,99737,Hot Melt,Hot Melt,,,,,,,
170807_BM4A2NE1T220928Y0379_FAIL.csv,18,99888,101363,Hot Melt,Hot Melt,Hot Melt,Hot Melt,Poor Appearance,Hot Melt,Hot Melt,Hot Melt,Hot Melt
170807_BM4A2NE1T220928Y0379_FAIL.csv,19,101512,102986,Hot Melt,Hot Melt,Hot Melt,Poor Appearance,Poor Appearance,Hot Melt,Hot Melt,Hot Melt,Hot Melt
170807_BM4A2NE1T220928Y0379_FAIL.csv,20,103146,104620,Hot Melt,Hot Melt,,,,,,,
170807_BM4A2NE1T220928Y0379_FAIL.csv,21,104799,106273,Hot Melt,Hot Melt,,,,,,,
170807_BM4A2NE1T220928Y0379_FAIL.csv,22,106424,107898,Hot Melt,Hot Melt,,,,,,,
170807_BM4A2NE1T220928Y0379_FAIL.csv,23,121257,122732,Hot Melt,Hot Melt,,,,,,,
170807_BM4A2NE1T220928Y0379_FAIL.csv,24,122883,124357,Hot Melt,OK-like,OK,OK,Hot Melt,OK,OK,OK,OK
170807_BM4A2NE1T220928Y0379_FAIL.csv,25,124500,125974,Hot Melt,OK-like,OK,OK,Hot Melt,OK,OK,OK,OK
170807_BM4A2NE1T220928Y0379_FAIL.csv,26,126121,127595,Hot Melt,Hot Melt,OK,Hot Melt,Poor Appearance,Poor Appearance,Hot Melt,OK,OK
170807_BM4A2NE1T220928Y0379_FAIL.csv,27,127738,129212,Hot Melt,Hot Melt,Hot Melt,Hot Melt,Poor Appearance,Poor Appearance,Hot Melt,OK,OK
170807_BM4A2NE1T220928Y0379_FAIL.csv,28,129359,130833,Hot Melt,Hot Melt,OK,OK,Poor Appearance,Hot Melt,OK,OK,OK
170807_BM4A2NE1T220928Y0379_FAIL.csv,29,131027,132501,Hot Melt,OK-like,,,,,,,
170807_BM4A2NE1T220928Y0379_FAIL.csv,30,132657,134131,Hot Melt,OK-like,OK,OK,OK,OK,OK,OK,OK
170807_BM4A2NE1T220928Y0379_FAIL.csv,31,134293,135767,Hot Melt,OK-like,,,,,,,
170807_BM4A2NE1T220928Y0379_FAIL.csv,32,149166,152493,Hot Melt,Hot Melt,Hot Melt,Poor Appearance,Poor Appearance,Hot Melt,Hot Melt,Poor Appearance,Hot Melt
170807_BM4A2NE1T220928Y0379_FAIL.csv,33,152636,155962,Hot Melt,Hot Melt,,,,,,,
170807_BM4A2NE1T220928Y0379_FAIL.csv,34,165647,168974,Hot Melt,OK-like,OK,OK,Hot Melt,OK,OK,OK,OK
170807_BM4A2NE1T220928Y0379_FAIL.csv,35,169131,172457,Hot Melt,OK-like,,,,,,,
132914_BM4A2NE1T220928Y0273_FAIL.csv,1,10681,14008,Hot Melt,Hot Melt,Hot Melt,Poor Appearance,Hot Melt,Hot Melt,Hot Melt,Hot Melt,Hot Melt
132914_BM4A2NE1T220928Y0273_FAIL.csv,2,14195,17522,Hot Melt,Hot Melt,,,,,,,
132914_BM4A2NE1T220928Y0273_FAIL.csv,3,17674,21001,Hot Melt,Hot Melt,Hot Melt,Hot Melt,Poor Appearance,Hot Melt,Hot Melt,Poor Appearance,Hot Melt
132914_BM4A2NE1T220928Y0273_FAIL.csv,4,40240,43567,Hot Melt,OK-like,OK,OK,Hot Melt,OK,OK,OK,OK
132914_BM4A2NE1T220928Y0273_FAIL.csv,5,43750,47076,Hot Melt,OK-like,,,,,,,
132914_BM4A2NE1T220928Y0273_FAIL.csv,6,47228,50554,Hot Melt,Hot Melt,OK,OK,Hot Melt,OK,OK,OK,OK
132914_BM4A2NE1T220928Y0273_FAIL.csv,7,61692,63167,Hot Melt,Hot Melt,Hot Melt,Hot Melt,Poor Appearance,Hot Melt,Hot Melt,Hot Melt,Hot Melt
132914_BM4A2NE1T220928Y0273_FAIL.csv,8,63312,64786,Hot Melt,Hot Melt,,,,,,,
132914_BM4A2NE1T220928Y0273_FAIL.csv,9,64934,66409,Hot Melt,Hot Melt,Hot Melt,Hot Melt,Poor Appearance,Hot Melt,Hot Melt,Hot Melt,Hot Melt
132914_BM4A2NE1T220928Y0273_FAIL.csv,10,66570,68044,Hot Melt,Hot Melt,Hot Melt,Hot Melt,Poor Appearance,Hot Melt,Hot Melt,Hot Melt,Hot Melt
132914_BM4A2NE1T220928Y0273_FAIL.csv,11,79596,81071,Hot Melt,OK-like,,,,,,,
132914_BM4A2NE1T220928Y0273_FAIL.csv,12,81221,82695,Hot Melt,OK-like,OK,OK,OK,OK,OK,OK,OK
132914_BM4A2NE1T220928Y0273_FAIL.csv,13,82840,84314,Hot Melt,OK-like,,,,,,,
132914_BM4A2NE1T220928Y0273_FAIL.csv,14,84462,85936,Hot Melt,Hot Melt,OK,OK,Hot Melt,OK,OK,OK,OK
132914_BM4A2NE1T220928Y0273_FAIL.csv,15,86098,87572,Hot Melt,OK-like,,,,,,,
132914_BM4A2NE1T220928Y0273_FAIL.csv,16,87717,89191,Hot Melt,OK-like,OK,OK,Hot Melt,OK,OK,OK,OK
132914_BM4A2NE1T220928Y0273_FAIL.csv,17,99687,101161,Hot Melt,Hot Melt,Hot Melt,Hot Melt,Hot Melt,Hot Melt,Poor Appearance,Hot Melt,Hot Melt
132914_BM4A2NE1T220928Y0273_FAIL.csv,18,101313,102787,Hot Melt,Hot Melt,Hot Melt,Hot Melt,Poor Appearance,Hot Melt,Hot Melt,Hot Melt,Hot Melt
132914_BM4A2NE1T220928Y0273_FAIL.csv,19,102936,104410,Hot Melt,Hot Melt,,,,,,,
132914_BM4A2NE1T220928Y0273_FAIL.csv,20,104571,106045,Hot Melt,Hot Melt,,,,,,,
132914_BM4A2NE1T220928Y0273_FAIL.csv,21,106224,107698,Hot Melt,Hot Melt,Hot Melt,Hot Melt,Hot Melt,Hot Melt,Hot Melt,Hot Melt,Hot Melt
132914_BM4A2NE1T220928Y0273_FAIL.csv,22,107849,109323,Hot Melt,Hot Melt,,,,,,,
132914_BM4A2NE1T220928Y0273_FAIL.csv,23,121185,122659,Hot Melt,Hot Melt,,,,,,,
132914_BM4A2NE1T220928Y0273_FAIL.csv,24,122807,124281,Hot Melt,OK-like,OK,OK,Hot Melt,OK,OK,OK,OK
132914_BM4A2NE1T220928Y0273_FAIL.csv,25,124426,125900,Hot Melt,OK-like,OK,OK,OK,OK,OK,OK,OK
132914_BM4A2NE1T220928Y0273_FAIL.csv,26,126050,127524,Hot Melt,Hot Melt,,,,,,,
132914_BM4A2NE1T220928Y0273_FAIL.csv,27,127684,129158,Hot Melt,OK-like,,,,,,,
132914_BM4A2NE1T220928Y0273_FAIL.csv,28,129303,130777,Hot Melt,Hot Melt,,,,,,,
132914_BM4A2NE1T220928Y0273_FAIL.csv,29,130953,132427,Hot Melt,OK-like,OK,OK,Hot Melt,OK,OK,OK,OK
132914_BM4A2NE1T220928Y0273_FAIL.csv,30,132581,134055,Hot Melt,OK-like,,,,,,,
132914_BM4A2NE1T220928Y0273_FAIL.csv,31,134199,135674,Hot Melt,OK-like,,,,,,,
132914_BM4A2NE1T220928Y0273_FAIL.csv,32,147200,150526,Hot Melt,Hot Melt,Hot Melt,Hot Melt,Poor Appearance,Hot Melt,Hot Melt,Poor Appearance,Hot Melt
132914_BM4A2NE1T220928Y0273_FAIL.csv,33,150686,154012,Hot Melt,Hot Melt,Hot Melt,Poor Appearance,Hot Melt,Hot Melt,Hot Melt,Hot Melt,Hot Melt
132914_BM4A2NE1T220928Y0273_FAIL.csv,34,163931,167257,Hot Melt,OK-like,,,,,,,
132914_BM4A2NE1T220928Y0273_FAIL.csv,35,167418,170744,Hot Melt,OK-like,OK,OK,Hot Melt,OK,OK,OK,OK
190547_BM4A2NE1T220817H0330_NG.csv,1,9438,13431,Hot Melt,Hot Melt,,,,,,,
190547_BM4A2NE1T220817H0330_NG.csv,2,13629,17621,Hot Melt,Hot Melt,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld
